,player,player_url,position,score,manager_id,opponent_id,matchup_url,manager,league_url
6,M. Andrews,https://sports.yahoo.com/nfl/players/31056,TE,6.38,10,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=10&mid2=2,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
7,P. Nacua,https://sports.yahoo.com/nfl/players/40168,WR,11.5,10,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=10&mid2=2,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Burrow,https://sports.yahoo.com/nfl/players/32671,QB,10.75,10,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=10&mid2=2,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
9,San Francisco,https://sports.yahoo.com/nfl/teams/san-francisco/,DEF,12.5,10,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=10&mid2=2,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Burrow,https://sports.yahoo.com/nfl/players/32671,QB,6.35,10,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=10&mid2=7,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Olave,https://sports.yahoo.com/nfl/players/33966,WR,1,10,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=10&mid2=7,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
2,P. Nacua,https://sports.yahoo.com/nfl/players/40168,WR,30.88,10,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=10&mid2=7,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. Dell,https://sports.yahoo.com/nfl/players/40097,WR,3.8,10,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=10&mid2=7,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Jones,https://sports.yahoo.com/nfl/players/30295,RB,1.8,10,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=10&mid2=7,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
5,A. Mattison,https://sports.yahoo.com/nfl/players/31934,RB,10.38,10,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=10&mid2=7,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
6,M. Andrews,https://sports.yahoo.com/nfl/players/31056,TE,24.5,10,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=10&mid2=7,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Adams,https://sports.yahoo.com/nfl/players/27581,WR,13.38,10,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=10&mid2=7,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
8,A. O'Connell,https://sports.yahoo.com/nfl/players/40138,QB,12.2,10,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=10&mid2=7,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
9,San Francisco,https://sports.yahoo.com/nfl/teams/san-francisco/,DEF,7,10,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=10&mid2=7,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Burrow,https://sports.yahoo.com/nfl/players/32671,QB,26.55,10,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=10&mid2=8,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Olave,https://sports.yahoo.com/nfl/players/33966,WR,8.5,10,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=10&mid2=8,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
2,P. Nacua,https://sports.yahoo.com/nfl/players/40168,WR,18.38,10,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=10&mid2=8,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
3,D. Moore,https://sports.yahoo.com/nfl/players/30994,WR,50.75,10,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=10&mid2=8,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Mattison,https://sports.yahoo.com/nfl/players/31934,RB,12.1,10,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=10&mid2=8,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
5,A. Dillon,https://sports.yahoo.com/nfl/players/32732,RB,13.6,10,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=10&mid2=8,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
6,M. Andrews,https://sports.yahoo.com/nfl/players/31056,TE,11.13,10,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=10&mid2=8,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Adams,https://sports.yahoo.com/nfl/players/27581,WR,7.63,10,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=10&mid2=8,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Dobbs,https://sports.yahoo.com/nfl/players/30248,QB,10.4,10,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=10&mid2=8,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
9,San Francisco,https://sports.yahoo.com/nfl/teams/san-francisco/,DEF,23,10,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=10&mid2=8,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Burrow,https://sports.yahoo.com/nfl/players/32671,QB,15.65,10,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=10&mid2=6,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Olave,https://sports.yahoo.com/nfl/players/33966,WR,15.5,10,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=10&mid2=6,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Moore,https://sports.yahoo.com/nfl/players/30994,WR,8.88,10,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=10&mid2=6,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
3,D. Adams,https://sports.yahoo.com/nfl/players/27581,WR,4.63,10,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=10&mid2=6,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Mattison,https://sports.yahoo.com/nfl/players/31934,RB,9.9,10,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=10&mid2=6,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
5,D. Pierce,https://sports.yahoo.com/nfl/players/34063,RB,3.4,10,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=10&mid2=6,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
6,M. Andrews,https://sports.yahoo.com/nfl/players/31056,TE,10.63,10,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=10&mid2=6,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
7,P. Nacua,https://sports.yahoo.com/nfl/players/40168,WR,5.25,10,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=10&mid2=6,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
8,G. Minshew,https://sports.yahoo.com/nfl/players/32010,QB,12.85,10,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=10&mid2=6,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
9,San Francisco,https://sports.yahoo.com/nfl/teams/san-francisco/,DEF,12,10,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=10&mid2=6,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Dobbs,https://sports.yahoo.com/nfl/players/30248,QB,17.6,10,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=10&mid2=5,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Olave,https://sports.yahoo.com/nfl/players/33966,WR,10.63,10,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=10&mid2=5,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Moore,https://sports.yahoo.com/nfl/players/30994,WR,10.75,10,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=10&mid2=5,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
3,D. Adams,https://sports.yahoo.com/nfl/players/27581,WR,10.63,10,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=10&mid2=5,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Mattison,https://sports.yahoo.com/nfl/players/31934,RB,5.28,10,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=10&mid2=5,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
5,A. Jones,https://sports.yahoo.com/nfl/players/30295,RB,7.75,10,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=10&mid2=5,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
6,M. Andrews,https://sports.yahoo.com/nfl/players/31056,TE,21.88,10,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=10&mid2=5,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
7,P. Nacua,https://sports.yahoo.com/nfl/players/40168,WR,23.25,10,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=10&mid2=5,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
8,M. Thomas,https://sports.yahoo.com/nfl/players/29281,WR,12.75,10,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=10&mid2=5,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
9,San Francisco,https://sports.yahoo.com/nfl/teams/san-francisco/,DEF,4.5,10,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=10&mid2=5,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Burrow,https://sports.yahoo.com/nfl/players/32671,QB,30.45,10,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=10&mid2=4,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Olave,https://sports.yahoo.com/nfl/players/33966,WR,8.25,10,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=10&mid2=4,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Moore,https://sports.yahoo.com/nfl/players/30994,WR,8.88,10,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=10&mid2=4,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
3,D. Adams,https://sports.yahoo.com/nfl/players/27581,WR,1.88,10,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=10&mid2=4,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Jones,https://sports.yahoo.com/nfl/players/30295,RB,7.03,10,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=10&mid2=4,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
5,K. Hunt,https://sports.yahoo.com/nfl/players/30199,RB,13.5,10,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=10&mid2=4,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
6,M. Andrews,https://sports.yahoo.com/nfl/players/31056,TE,13,10,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=10&mid2=4,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
7,P. Nacua,https://sports.yahoo.com/nfl/players/40168,WR,6.88,10,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=10&mid2=4,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Pierce,https://sports.yahoo.com/nfl/players/34063,RB,4.6,10,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=10&mid2=4,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Houston,https://sports.yahoo.com/nfl/teams/houston/,DEF,16.5,10,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=10&mid2=4,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Burrow,https://sports.yahoo.com/nfl/players/32671,QB,25.8,10,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=10&mid2=1,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Olave,https://sports.yahoo.com/nfl/players/33966,WR,14.75,10,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=10&mid2=1,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Moore,https://sports.yahoo.com/nfl/players/30994,WR,5,10,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=10&mid2=1,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
3,D. Adams,https://sports.yahoo.com/nfl/players/27581,WR,6.25,10,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=10&mid2=1,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Jones,https://sports.yahoo.com/nfl/players/30295,RB,16.55,10,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=10&mid2=1,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
5,K. Hunt,https://sports.yahoo.com/nfl/players/30199,RB,9.8,10,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=10&mid2=1,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
6,M. Andrews,https://sports.yahoo.com/nfl/players/31056,TE,14.5,10,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=10&mid2=1,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
7,P. Nacua,https://sports.yahoo.com/nfl/players/40168,WR,5.5,10,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=10&mid2=1,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
8,G. Minshew,https://sports.yahoo.com/nfl/players/32010,QB,10.85,10,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=10&mid2=1,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Houston,https://sports.yahoo.com/nfl/teams/houston/,DEF,5,10,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=10&mid2=1,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Burrow,https://sports.yahoo.com/nfl/players/32671,QB,23.35,10,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=10&mid2=9,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Olave,https://sports.yahoo.com/nfl/players/33966,WR,20.75,10,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=10&mid2=9,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Moore,https://sports.yahoo.com/nfl/players/30994,WR,9.85,10,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=10&mid2=9,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
3,D. Adams,https://sports.yahoo.com/nfl/players/27581,WR,13.75,10,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=10&mid2=9,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Jones,https://sports.yahoo.com/nfl/players/30295,RB,7.88,10,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=10&mid2=9,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
5,A. Mattison,https://sports.yahoo.com/nfl/players/31934,RB,3.95,10,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=10&mid2=9,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
6,M. Andrews,https://sports.yahoo.com/nfl/players/31056,TE,6.5,10,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=10&mid2=9,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
7,T. Dell,https://sports.yahoo.com/nfl/players/40097,WR,17.3,10,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=10&mid2=9,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
8,G. Minshew,https://sports.yahoo.com/nfl/players/32010,QB,7.6,10,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=10&mid2=9,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
9,San Francisco,https://sports.yahoo.com/nfl/teams/san-francisco/,DEF,25,10,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=10&mid2=9,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Burrow,https://sports.yahoo.com/nfl/players/32671,QB,9.75,10,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=10&mid2=3,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
1,D. Moore,https://sports.yahoo.com/nfl/players/30994,WR,21.5,10,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=10&mid2=3,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Adams,https://sports.yahoo.com/nfl/players/27581,WR,19.75,10,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=10&mid2=3,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. Dell,https://sports.yahoo.com/nfl/players/40097,WR,28.63,10,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=10&mid2=3,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Jones,https://sports.yahoo.com/nfl/players/30295,RB,2.28,10,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=10&mid2=3,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
5,N. Harris,https://sports.yahoo.com/nfl/players/33412,RB,4.13,10,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=10&mid2=3,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
6,M. Andrews,https://sports.yahoo.com/nfl/players/31056,TE,3.88,10,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=10&mid2=3,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
7,P. Nacua,https://sports.yahoo.com/nfl/players/40168,WR,17.95,10,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=10&mid2=3,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
8,A. Mattison,https://sports.yahoo.com/nfl/players/31934,RB,6.48,10,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=10&mid2=3,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
9,San Francisco,https://sports.yahoo.com/nfl/teams/san-francisco/,DEF,16,10,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=10&mid2=3,A-A-A-Arons,https://football.fantasysports.yahoo.com/2023/f1/199957
